Body Type,Sex,Diet,How Often Shower,Heating Energy Source,Transport,Vehicle Type,Social Activity,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Size,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,Energy efficiency,Recycling,Cooking_With,CarbonEmission
1,1,2,1,0,2,4,2,208,1,9126,1,4,14,4,4,2,7,15,1900
1,1,3,1,3,1,-1,0,98,3,38,1,3,14,12,5,1,13,14,2553
1,1,0,3,0,2,0,0,247,2,3824,1,5,12,8,5,1,9,8,3968
0,0,2,1,1,0,-1,1,250,0,1535,2,5,21,22,16,0,10,10,1875
1,0,0,2,1,0,-1,1,115,2,1928,1,1,24,4,19,0,5,15,889
0,1,3,0,0,0,-1,0,281,0,733,1,5,8,30,5,1,9,12,2801
3,1,0,3,0,1,-1,1,71,0,22,2,4,13,13,6,1,9,2,1658
0,0,2,3,2,0,-1,0,68,2,1922,2,4,23,7,4,1,11,10,1038
3,1,0,0,2,2,2,2,273,1,6091,1,3,20,47,9,2,9,0,2812
3,1,0,1,1,2,0,2,180,2,2603,3,2,15,45,18,1,9,4,2369
0,1,1,0,3,0,-1,2,222,1,1815,1,3,7,44,5,0,14,15,1754
3,1,1,0,0,1,-1,0,168,3,79,1,4,12,25,2,1,13,13,2964
3,1,3,0,1,2,4,0,154,0,681,3,7,17,4,19,1,2,5,1941
0,1,2,2,3,2,4,1,90,3,854,0,3,16,24,0,1,12,5,2385
3,1,2,2,0,0,-1,0,252,3,873,0,4,12,9,14,0,9,13,3119
3,0,2,0,0,1,-1,0,153,0,16,3,2,1,48,0,1,12,13,2004
0,1,3,3,1,2,3,1,103,1,2465,0,2,1,12,6,2,13,14,1842
3,0,3,2,3,1,-1,1,129,1,85,1,6,20,11,8,2,11,8,1270
1,1,0,1,2,0,-1,0,170,1,1887,3,1,17,33,12,2,7,5,1929
1,0,3,3,1,0,-1,1,89,2,459,2,3,17,7,4,1,1,9,512
0,1,2,2,1,2,4,1,217,3,8854,1,6,9,38,0,0,11,14,3886
2,1,2,2,2,2,3,0,112,1,7389,3,6,19,3,14,1,10,11,3249
3,1,1,0,2,2,0,0,130,3,13,1,6,11,5,0,1,14,5,3001
2,1,0,1,0,2,2,2,126,3,4039,2,2,22,10,24,2,8,6,3039
1,0,3,3,2,2,4,2,147,0,14,2,1,16,20,4,2,2,4,1581
0,0,0,1,1,2,0,0,230,1,9710,1,3,5,5,1,1,9,2,4473
3,1,1,3,1,2,2,2,82,2,7215,0,6,11,17,22,2,2,6,2666
1,1,0,3,3,0,-1,2,161,0,1132,1,1,14,1,19,1,6,0,1862
3,1,3,2,1,1,-1,2,133,1,19,0,2,19,39,8,1,6,9,1709
0,1,1,3,2,1,-1,1,177,0,92,0,7,11,42,22,1,12,14,2668
3,1,0,0,0,1,-1,2,91,1,10,0,4,13,27,7,1,5,4,1655
2,1,1,1,3,0,-1,0,70,3,1320,0,2,16,9,11,2,4,12,2188
3,0,2,1,0,0,-1,0,249,2,580,0,1,22,8,6,1,6,11,1401
3,0,1,2,3,0,-1,1,110,3,332,2,1,15,32,23,1,11,2,1873
0,0,2,2,1,0,-1,1,204,1,1447,0,4,18,27,4,0,10,4,1601
1,0,1,1,1,0,-1,0,235,0,883,2,7,11,48,22,1,0,6,2521
1,0,1,3,0,1,-1,1,228,1,95,0,7,24,17,1,2,2,8,2020
3,1,1,3,0,0,-1,2,165,1,472,1,7,12,22,11,0,8,9,2404
1,0,3,1,0,0,-1,2,113,1,396,0,2,16,45,19,2,6,7,2010
1,0,3,3,0,2,3,1,230,0,1659,3,6,11,40,23,1,9,15,2798
0,0,3,2,0,0,-1,0,166,2,1352,3,3,0,24,16,0,7,12,1512
0,0,1,3,2,0,-1,2,98,1,1025,3,4,14,13,23,2,6,9,1359
0,0,0,2,1,0,-1,2,262,3,1861,1,5,0,12,17,0,15,8,3030
3,0,1,1,2,1,-1,1,204,1,22,2,4,17,12,10,1,12,8,901
0,1,2,2,0,2,3,1,249,0,3007,0,3,24,46,24,2,10,11,3762
3,1,0,1,1,1,-1,1,150,3,54,3,1,11,19,9,2,1,9,2007
2,0,3,3,3,1,-1,1,213,3,45,1,4,7,23,6,0,15,15,2039
1,0,3,1,0,2,2,1,279,3,8125,1,1,10,20,13,0,4,9,4442
2,1,3,0,3,1,-1,2,238,0,73,2,6,8,17,5,2,8,7,1477
1,1,1,0,0,1,-1,0,52,1,50,0,7,23,2,15,2,3,6,1938
2,0,0,1,1,0,-1,0,64,2,1728,1,7,3,33,16,0,5,15,1657
1,1,2,1,0,1,-1,1,137,0,54,0,3,11,23,17,2,0,12,2540
3,0,2,3,3,0,-1,0,124,3,1545,1,6,7,10,20,1,1,6,2424
1,1,3,3,0,1,-1,0,181,0,68,2,2,17,42,10,0,7,14,2598
1,1,2,1,1,1,-1,2,272,0,80,3,5,2,39,6,0,8,6,3003
1,1,2,2,3,1,-1,1,115,3,80,0,3,21,7,1,1,2,8,2626
3,0,0,1,0,1,-1,0,71,1,49,2,2,7,43,19,2,5,13,1430
2,1,2,1,1,2,1,1,232,0,7937,1,4,3,15,4,2,15,6,4077
0,0,3,2,3,2,4,2,106,0,8237,0,7,9,5,15,1,1,4,1538
1,1,2,3,2,2,4,1,168,3,1601,3,6,5,48,5,2,5,10,3550
1,1,3,2,1,0,-1,1,72,1,410,2,3,2,34,12,0,4,0,1791
2,0,3,3,2,2,2,2,299,1,7440,3,3,1,15,13,0,15,15,2007
2,1,3,0,0,2,1,2,275,0,741,1,7,10,40,3,0,5,12,2898
1,1,0,1,3,0,-1,1,241,1,1690,2,2,7,36,2,2,14,7,1474
1,1,3,2,2,0,-1,2,207,3,1088,3,7,2,42,10,2,2,9,3859
1,0,0,1,1,2,3,2,68,0,4863,0,7,14,9,3,1,4,8,3796
0,1,0,2,1,1,-1,2,219,0,89,0,2,13,47,23,2,2,14,2681
0,0,1,0,0,1,-1,2,60,1,75,2,6,7,5,18,2,3,5,1022
0,1,1,1,3,1,-1,0,235,3,13,0,4,24,35,7,0,12,14,3053
3,1,2,1,2,2,0,2,287,1,5221,0,6,22,16,10,1,10,12,3785
3,0,1,2,0,0,-1,2,147,0,412,2,6,18,38,18,0,5,2,2010
2,1,0,1,3,1,-1,2,64,3,2,1,4,9,7,17,0,14,10,2342
0,0,0,0,3,0,-1,0,191,1,1867,1,6,20,38,21,1,6,8,2457
3,1,1,2,3,1,-1,1,264,3,81,2,1,7,46,5,1,13,6,2272
1,0,0,3,3,0,-1,2,160,0,345,1,7,6,34,23,1,6,11,2746
1,1,0,2,0,2,3,2,288,2,6367,3,7,6,12,3,0,11,1,3961
1,0,0,3,0,2,1,1,264,0,3643,1,3,15,10,0,1,7,4,3181
2,1,2,1,1,0,-1,2,81,1,1670,1,2,14,19,2,1,3,4,1177
1,0,2,3,1,1,-1,1,204,2,64,3,2,7,40,21,0,15,11,1616
2,1,2,1,0,0,-1,1,112,0,741,3,4,22,19,16,0,11,10,1964
1,1,2,2,2,0,-1,2,227,1,1710,1,1,2,34,17,0,11,6,2201
2,1,2,1,1,2,4,0,124,3,2836,2,7,4,5,21,0,4,9,2678
0,0,1,2,2,1,-1,0,199,3,16,1,1,1,48,22,2,5,14,2625
1,0,0,1,1,1,-1,2,103,1,12,0,4,8,46,21,2,10,0,1787
3,0,3,3,0,2,0,0,268,1,6808,3,4,24,45,2,0,4,11,4256
0,1,3,1,0,1,-1,1,74,1,19,2,7,20,35,17,0,3,14,1683
0,0,2,1,1,1,-1,0,158,3,4,0,4,21,43,22,2,5,1,2999
1,0,3,3,1,0,-1,1,153,3,313,0,4,5,36,19,1,12,9,2749
1,0,1,2,0,2,0,2,178,2,469,0,4,15,29,1,0,3,8,1730
1,0,1,0,1,1,-1,0,236,0,87,1,7,2,42,16,0,4,8,3307
1,0,1,3,2,2,2,0,137,1,3119,2,2,19,18,2,0,0,2,1835
2,1,1,0,1,2,2,1,79,1,4295,1,4,20,45,3,1,6,7,2386
0,1,2,1,1,1,-1,2,107,0,30,1,4,5,7,7,0,9,10,1965
3,1,0,0,1,0,-1,0,201,2,907,3,4,1,46,12,0,15,7,1738
3,1,3,2,0,0,-1,0,282,0,603,0,7,9,7,0,0,2,14,2419
2,0,1,3,2,2,4,2,172,3,6993,0,7,20,8,19,2,7,13,2280
1,1,2,0,2,0,-1,0,260,1,1898,2,2,5,27,10,0,4,9,2413
3,1,1,3,0,2,1,1,176,2,3044,0,3,13,1,21,1,3,7,1786
3,0,3,0,3,1,-1,1,82,2,21,0,1,7,16,0,0,0,8,556
1,1,3,1,3,0,-1,1,166,1,1195,1,1,9,38,8,2,6,15,1412
2,1,1,0,0,1,-1,0,255,1,41,0,2,15,44,7,0,10,1,1819
0,0,3,3,0,1,-1,2,103,3,92,3,5,8,14,24,0,10,0,2563
2,0,0,1,1,1,-1,2,269,0,52,0,2,1,36,9,2,11,13,1563
3,0,2,3,0,2,4,2,87,0,8454,2,2,21,35,3,1,7,4,1693
1,0,0,1,2,1,-1,1,185,1,18,0,7,1,33,1,1,0,12,1824
2,0,3,1,2,1,-1,1,190,2,60,2,1,21,44,18,0,7,7,1001
3,0,3,2,1,2,2,1,156,0,3652,2,4,20,30,13,1,10,14,2001
3,0,2,2,1,2,4,1,226,3,7638,2,2,21,33,12,0,12,3,2368
1,1,2,0,3,0,-1,0,59,1,715,3,7,18,6,3,1,15,10,1430
1,1,1,1,0,1,-1,0,142,3,40,2,2,23,29,1,0,11,2,3236
3,0,3,2,3,0,-1,1,170,1,534,1,2,10,7,0,1,12,15,587
2,0,1,3,2,1,-1,0,137,0,2,0,3,2,37,10,0,9,13,1873
2,1,0,3,3,1,-1,0,239,3,8,0,3,1,3,16,0,6,5,2314
1,1,1,0,0,2,2,1,257,2,7455,3,4,0,27,21,2,3,5,3100
3,1,0,1,3,1,-1,0,228,2,10,1,4,10,26,12,2,6,4,1602
0,1,1,3,3,1,-1,0,259,0,30,3,6,9,13,12,0,0,11,2216
1,1,1,1,1,2,3,0,107,3,90,2,1,18,6,15,2,14,1,2640
3,0,3,3,0,0,-1,1,83,0,118,3,6,4,32,19,1,7,6,1899
0,1,3,0,2,1,-1,0,94,1,2,3,7,11,3,2,2,15,0,1418
1,1,0,3,2,1,-1,0,272,0,10,0,2,14,13,7,1,14,2,2355
1,1,0,1,0,0,-1,1,87,0,841,1,2,11,21,16,0,2,5,2619
3,0,2,2,0,1,-1,1,142,1,41,0,4,10,15,13,1,4,11,1651
0,1,0,3,1,0,-1,0,133,2,1263,2,3,7,40,16,1,4,0,1935
3,0,2,3,2,0,-1,2,136,2,1996,1,6,18,31,15,0,12,1,1716
2,0,2,0,2,2,3,0,103,1,9012,0,2,24,5,0,0,6,12,2960
0,1,0,1,2,0,-1,2,250,1,1315,3,5,0,49,16,2,3,14,2002
2,0,0,2,0,0,-1,0,147,2,697,1,3,13,30,21,0,12,7,1455
1,1,1,0,3,2,1,2,195,3,8371,2,1,0,18,21,1,0,8,5321
3,1,1,1,3,1,-1,0,244,3,25,0,4,0,24,3,1,12,9,2377
1,1,3,1,3,0,-1,1,59,3,307,3,4,17,42,12,2,4,14,3093
3,1,2,1,3,0,-1,0,157,3,245,2,4,16,14,1,2,3,13,1987
3,1,2,0,1,0,-1,0,149,0,1694,2,3,5,49,19,1,12,1,2231
3,0,0,3,1,1,-1,0,254,2,20,1,1,1,48,23,2,12,0,1450
2,0,0,3,0,2,0,0,92,2,1022,0,1,15,25,13,1,3,13,1387
2,0,2,3,3,1,-1,1,168,3,23,1,5,23,4,19,2,4,9,2276
1,0,1,1,1,2,3,2,124,0,786,3,6,24,33,14,2,13,15,2320
2,0,3,1,0,0,-1,2,218,0,1040,0,5,9,27,7,2,11,14,1996
1,1,1,3,2,2,4,1,182,1,1828,1,2,23,21,3,2,2,8,1647
2,1,0,0,2,1,-1,0,171,3,69,3,1,10,6,3,0,3,15,1913
1,0,0,2,2,1,-1,0,130,2,23,1,2,16,48,13,0,6,14,1976
0,0,2,3,1,0,-1,2,153,3,481,1,1,5,13,13,1,8,10,2411
0,1,1,1,3,2,1,1,281,0,8167,2,4,4,18,9,0,15,8,3754
2,0,2,1,3,1,-1,2,176,3,59,2,3,14,35,9,1,0,10,2076
1,0,3,2,1,0,-1,2,191,2,745,2,5,1,33,0,2,1,7,962
1,1,2,2,0,2,3,0,225,2,439,0,2,12,1,2,0,3,4,1592
1,1,3,1,0,2,3,2,87,1,3880,0,3,5,11,7,0,8,12,3246
1,0,1,3,1,1,-1,2,99,2,24,1,6,16,33,18,2,13,4,1957
2,1,3,3,0,2,3,2,170,3,7771,1,1,22,43,21,2,1,14,4501
3,1,3,3,1,0,-1,2,294,2,1766,2,2,23,31,10,0,14,6,1394
3,1,1,0,3,0,-1,1,180,0,1569,1,4,21,39,1,2,2,3,2076
2,0,1,3,2,2,0,2,276,0,6839,3,7,3,29,16,1,15,5,4030
3,1,2,3,1,0,-1,2,102,2,441,2,1,12,19,24,0,5,15,991
1,1,2,0,2,0,-1,0,72,3,53,1,7,11,25,24,0,13,2,4084
0,0,0,3,1,0,-1,1,133,2,1281,1,4,10,0,16,1,13,3,1182
2,1,1,0,2,1,-1,1,254,2,50,3,2,16,41,7,2,4,6,1403
1,0,1,1,3,0,-1,1,237,1,174,0,1,18,49,3,1,8,7,1467
3,1,3,1,3,2,0,2,292,3,2402,2,3,24,4,2,2,5,11,2655
0,1,1,3,3,1,-1,1,297,3,59,0,5,20,27,8,1,12,14,2889
3,1,2,3,0,2,0,2,186,3,6287,2,6,13,0,14,2,5,0,4574
1,1,2,0,1,1,-1,1,192,0,39,0,3,23,23,1,1,14,7,2364
0,0,3,3,1,0,-1,2,116,3,1159,2,1,6,50,0,1,14,7,2646
0,0,3,2,3,2,3,2,92,2,3601,3,5,0,39,21,2,3,6,1928
1,1,2,3,2,0,-1,2,66,2,1774,0,1,22,44,23,1,13,9,1806
3,1,0,2,1,0,-1,2,134,0,562,1,5,4,16,5,0,4,8,2567
0,0,1,2,2,2,1,0,146,0,2439,2,3,6,11,12,2,3,7,1896
1,1,3,1,0,1,-1,0,125,2,82,1,6,9,11,12,0,1,8,2066
0,1,3,2,0,0,-1,0,177,2,168,1,4,15,38,4,2,4,11,2337
2,0,1,3,2,2,0,2,210,3,160,2,6,10,16,8,2,3,4,1838
1,1,2,2,2,1,-1,1,217,2,3,2,1,6,25,6,2,11,2,1280
2,1,0,2,0,2,2,2,291,2,1440,3,5,12,22,7,2,4,13,2104
3,0,3,1,2,1,-1,1,158,3,5,1,2,16,13,8,1,7,15,1877
1,1,3,0,1,0,-1,2,92,1,503,2,1,6,44,14,0,10,0,1692
0,0,0,1,2,0,-1,0,105,1,1212,3,4,4,6,16,1,7,1,1296
3,1,0,0,0,2,2,1,106,2,8379,2,3,10,46,23,1,10,9,2872
3,0,3,2,2,0,-1,2,234,0,654,1,2,3,4,13,2,2,8,1504
2,0,1,3,2,0,-1,2,159,3,1768,2,3,9,13,22,0,14,6,2058
0,0,0,2,0,0,-1,0,237,3,834,3,1,23,50,15,1,8,5,3121
3,1,3,1,2,2,2,2,297,3,7572,3,3,6,47,4,2,8,3,4121
2,0,0,0,1,0,-1,1,65,2,770,3,4,18,23,6,0,2,6,952
3,0,2,3,3,1,-1,2,180,3,85,2,5,6,20,20,1,12,13,1955
3,0,0,0,1,0,-1,1,169,2,1040,1,2,10,17,11,1,3,10,842
2,0,0,2,1,0,-1,0,140,3,1715,3,1,19,0,10,2,12,0,1786
0,1,3,3,2,0,-1,0,231,0,839,1,6,13,12,5,2,7,14,2532
0,1,3,1,0,0,-1,0,137,2,1856,1,4,3,49,1,1,4,5,2612
3,0,0,0,0,0,-1,1,236,3,90,1,7,4,15,1,1,8,4,2873
0,1,2,0,1,1,-1,1,180,1,12,1,1,15,18,23,0,7,12,1497
2,1,1,2,3,0,-1,0,90,3,1486,0,2,0,15,15,2,10,15,1894
1,1,3,1,1,2,4,1,59,1,294,1,1,11,18,3,2,5,1,1077
3,1,3,1,2,0,-1,2,50,0,1563,1,4,3,43,15,0,1,8,2312
0,0,0,2,3,0,-1,1,182,1,343,3,7,11,37,3,1,0,5,1553
3,1,3,3,3,0,-1,0,155,2,1055,1,6,11,34,6,2,1,0,1568
1,1,1,0,1,1,-1,1,106,3,84,0,2,5,45,7,2,12,8,3094
2,0,2,2,3,1,-1,1,164,0,30,1,3,12,2,19,2,11,8,1280
1,1,1,3,2,2,2,1,88,1,191,2,7,7,10,13,1,8,1,1548
1,0,2,2,3,2,1,1,211,2,6762,2,2,11,50,20,2,12,8,3203
0,1,0,1,3,2,3,2,271,1,7895,0,6,15,43,20,2,13,12,4510
0,1,1,2,3,0,-1,0,90,2,1193,2,6,10,12,14,1,3,12,829
3,1,1,3,0,1,-1,1,282,2,5,2,5,17,47,3,1,1,11,1380
0,1,0,1,0,1,-1,0,109,1,3,3,2,0,2,19,2,9,11,1334
0,1,3,1,2,2,4,0,291,1,4605,1,7,4,16,21,1,5,6,2333
2,0,1,3,2,1,-1,1,292,3,82,3,1,9,9,24,2,3,8,1690
1,0,3,0,2,2,3,1,83,2,6760,1,3,24,25,5,0,2,7,3296
3,0,0,1,1,1,-1,1,167,0,97,2,7,22,26,22,2,15,9,1698
3,1,1,2,1,0,-1,2,221,1,1046,2,5,13,48,14,2,1,15,1527
2,0,0,3,1,1,-1,2,253,2,85,0,3,20,40,2,1,7,1,1316
2,1,1,1,1,2,0,2,247,0,4351,3,1,15,21,0,1,9,12,2994
2,1,0,0,1,2,3,0,161,1,9111,1,2,21,24,12,1,2,1,3907
1,0,0,0,3,2,1,1,148,0,8233,2,5,0,13,9,2,4,13,3851
1,1,2,2,0,0,-1,1,240,0,563,0,6,12,36,4,1,10,7,3008
2,1,2,3,1,1,-1,2,256,1,86,0,4,14,47,22,1,0,11,2135
3,1,0,0,1,0,-1,0,170,1,865,0,1,0,15,0,1,8,10,1367
2,0,0,1,0,2,3,1,281,1,4459,1,1,9,49,17,2,11,4,2582
2,1,2,0,0,1,-1,1,188,1,35,3,3,14,22,24,2,3,6,1454
1,1,0,2,3,1,-1,1,192,1,77,1,4,14,15,18,1,2,5,1790
1,0,0,0,3,2,0,2,257,2,5372,3,4,9,8,7,2,13,14,2945
1,0,1,3,2,0,-1,0,70,0,161,2,6,2,43,0,0,13,12,2181
3,0,3,0,0,1,-1,0,61,3,0,0,2,3,11,13,1,9,0,2095
1,0,3,0,0,1,-1,0,136,1,41,3,5,3,0,21,0,14,8,1660
1,1,0,0,0,2,2,1,224,0,8842,1,6,7,19,10,1,9,14,4497
1,1,0,1,0,1,-1,1,154,3,81,2,1,15,14,17,1,11,10,3003
0,1,2,1,1,0,-1,2,218,3,14,1,3,23,41,10,0,13,13,3672
3,1,1,2,2,0,-1,0,63,2,1580,3,3,6,17,11,1,1,8,1048
3,1,3,2,1,1,-1,1,268,3,88,1,5,17,26,9,0,10,5,2778
1,1,2,3,1,1,-1,2,85,3,17,0,7,0,3,12,0,3,7,3015
2,1,2,3,3,2,1,1,241,0,7435,3,7,18,37,21,0,14,2,3916
2,0,3,0,0,0,-1,0,115,2,1610,0,3,3,4,4,1,1,6,818
0,0,0,2,3,1,-1,0,296,3,78,0,4,4,30,17,1,9,11,2729
1,0,2,1,3,1,-1,1,170,2,85,0,6,15,38,10,2,14,2,1625
1,0,3,3,3,2,1,0,255,1,8772,2,4,5,5,24,0,7,10,3306
0,0,1,1,0,2,0,2,296,0,6813,3,7,3,15,16,2,8,7,4773
0,1,3,0,2,2,1,0,82,3,5863,1,7,12,34,22,1,4,4,5750
3,0,3,3,0,1,-1,2,163,1,31,1,2,9,21,24,1,9,3,1392
3,1,0,3,0,2,4,1,264,3,3570,2,5,17,28,22,1,13,5,2937
0,1,0,2,0,2,4,2,169,3,8533,1,2,12,4,17,2,9,3,2618
3,1,2,2,3,1,-1,0,169,0,93,1,3,8,43,5,1,0,8,2388
1,1,3,3,3,2,0,2,145,1,8840,2,1,11,42,18,0,11,5,5392
3,1,3,3,2,2,0,0,132,3,8860,0,3,17,31,23,0,13,13,5816
0,0,3,1,0,2,1,2,279,0,586,2,1,5,15,9,2,0,4,1818
1,1,2,2,0,2,0,2,170,0,2834,0,6,4,25,9,1,7,0,4403
1,0,3,1,1,2,4,0,182,2,2850,3,1,9,45,2,0,4,0,1586
2,1,1,3,2,2,2,2,253,2,7829,1,2,6,25,17,0,3,8,2448
2,1,0,3,3,1,-1,1,66,0,57,2,5,15,29,11,1,5,6,1393
1,1,2,2,2,0,-1,1,257,1,708,2,7,21,24,0,0,14,4,2071
3,1,0,0,1,2,2,2,106,2,2765,3,6,21,45,24,0,9,7,2083
0,1,0,3,2,1,-1,0,79,2,8,0,1,20,16,19,1,5,5,1069
2,0,1,1,2,1,-1,1,125,1,56,2,5,8,10,23,1,10,6,805
3,0,3,0,2,1,-1,1,90,1,99,2,3,6,41,12,1,9,15,1045
1,1,0,0,2,2,1,2,292,0,3730,1,1,14,39,1,2,7,4,3659
1,0,0,1,1,1,-1,0,266,1,41,2,6,18,42,3,0,14,2,2051
0,1,1,2,2,0,-1,1,219,1,1603,0,6,10,36,9,1,15,2,2163
1,0,1,3,0,1,-1,0,299,3,2,2,5,18,2,5,0,15,3,2787
1,0,3,1,2,0,-1,0,245,1,687,3,5,7,46,14,2,3,0,1765
0,0,3,2,1,1,-1,2,209,2,92,3,3,6,10,5,1,5,11,809
2,1,3,0,0,1,-1,0,251,1,57,3,7,18,7,24,1,5,1,1593
1,1,1,0,1,2,3,0,70,1,6019,1,3,20,46,21,0,12,1,4040
1,1,3,0,1,1,-1,1,202,1,65,3,7,23,25,18,0,5,11,1837
3,1,3,1,0,1,-1,0,105,0,51,3,7,19,47,18,1,13,13,2690
0,0,1,2,2,1,-1,1,253,0,52,2,1,6,33,4,2,7,14,1587
1,0,0,0,1,2,3,1,63,3,6824,1,2,4,2,23,2,0,15,4082
2,1,2,3,2,2,1,1,182,0,3293,0,3,11,14,7,2,7,2,2629
3,0,1,3,0,2,2,1,199,3,6211,1,5,8,45,17,0,1,4,3700
0,0,2,2,2,1,-1,0,83,3,60,2,2,6,42,1,0,8,13,2732
1,0,1,0,1,1,-1,1,132,3,63,1,6,17,5,15,1,14,0,2946
0,0,1,3,3,2,3,0,250,2,9941,1,3,0,36,7,1,14,1,3703
3,0,1,0,1,0,-1,0,190,1,557,2,5,20,20,12,2,2,6,1243
2,1,2,0,0,2,3,0,64,2,4499,3,6,24,30,24,1,3,4,2702
0,0,2,3,2,2,4,0,246,2,8764,2,6,24,36,7,2,8,8,1815
0,1,1,0,1,1,-1,1,133,3,70,2,3,5,11,16,1,3,11,2204
1,0,1,3,0,2,3,2,227,3,8786,1,4,20,24,2,2,0,11,5976
2,1,3,3,0,0,-1,0,59,2,1991,2,2,14,0,12,1,7,9,1009
1,0,0,1,1,1,-1,2,270,0,34,3,2,24,10,18,1,3,2,1641
3,1,0,2,3,0,-1,1,214,3,227,0,4,3,10,2,0,1,9,2085
0,0,1,2,1,2,1,1,236,1,5063,3,7,15,15,24,1,6,0,2833
3,0,3,2,0,1,-1,2,260,3,47,1,2,19,31,10,2,12,0,2370
2,0,3,2,3,0,-1,1,276,1,1087,3,7,21,13,1,2,4,4,1221
2,1,0,2,2,0,-1,0,245,1,748,0,2,8,42,18,2,8,13,2088
2,0,1,0,3,0,-1,1,281,1,1006,1,7,22,37,22,2,2,13,1984
0,0,3,3,2,1,-1,1,92,0,6,3,4,18,0,2,0,14,5,1378
3,0,2,2,3,1,-1,1,113,1,65,2,6,23,36,10,1,2,1,1171
1,0,2,1,1,1,-1,1,78,1,59,2,2,22,49,17,0,11,14,1609
1,0,0,2,1,2,1,0,276,3,3959,1,5,8,43,7,1,13,14,4662
1,1,1,0,1,0,-1,0,225,0,317,2,2,13,15,6,1,5,14,1847
1,0,1,3,1,0,-1,1,181,3,547,1,7,15,39,9,0,5,10,3456
1,0,2,1,0,1,-1,0,135,1,7,1,2,20,9,12,1,6,3,1773
1,0,1,0,1,1,-1,0,172,1,12,2,4,12,48,11,1,9,12,1706
3,1,1,0,0,1,-1,0,73,3,13,0,1,14,29,24,1,10,12,2696
3,1,1,1,0,1,-1,2,195,1,70,2,2,16,16,19,1,15,4,1258
1,0,2,0,0,1,-1,2,85,3,34,3,2,9,8,11,0,12,8,2363
3,0,1,3,3,1,-1,2,198,2,96,1,1,10,41,15,0,8,9,1162
1,0,3,1,3,2,2,1,124,2,6730,1,4,3,28,13,0,1,11,2207
3,0,2,1,0,0,-1,1,144,2,248,1,7,2,29,7,0,4,1,2032
0,1,3,2,2,0,-1,0,103,1,912,3,5,16,47,13,0,11,0,2190
3,0,1,2,2,1,-1,2,251,2,25,2,6,2,14,4,0,11,2,952
0,0,0,2,0,0,-1,2,199,0,328,1,4,0,21,5,2,2,10,2312
1,0,1,1,3,0,-1,2,93,2,1406,1,4,17,18,5,2,0,7,1214
3,0,1,0,2,2,4,0,163,1,3022,0,4,23,29,8,1,5,14,1509
3,1,1,3,0,0,-1,2,215,1,1793,3,2,12,34,16,0,13,3,1845
2,1,0,1,0,2,4,1,238,0,4674,2,4,13,25,1,1,15,2,1830
0,0,0,3,3,1,-1,0,147,2,95,0,6,8,0,12,0,15,11,1132
2,0,2,2,0,2,0,1,172,2,5356,0,6,4,39,2,1,2,4,3219
3,1,3,1,3,0,-1,2,292,0,1819,0,2,16,46,14,1,11,13,2000
1,1,1,2,1,2,1,0,85,0,5474,3,3,10,44,13,0,1,11,4061
3,1,3,1,0,0,-1,2,256,0,1460,0,6,4,35,16,0,4,7,2976
3,0,3,0,1,1,-1,0,249,2,70,2,4,5,5,17,2,14,8,927
1,1,1,2,2,2,2,0,136,2,2859,1,1,16,27,22,1,1,1,1844
0,1,0,1,2,0,-1,2,294,3,904,1,1,8,45,14,2,4,6,3246
1,0,3,0,3,0,-1,0,157,0,722,2,3,18,26,3,0,10,2,1537
2,0,2,0,3,0,-1,0,258,1,1672,2,1,10,6,2,0,2,12,975
1,1,0,2,0,0,-1,0,267,3,661,3,6,8,35,9,0,2,14,4132
3,0,2,0,2,0,-1,2,281,2,379,0,6,19,8,0,2,9,14,1302
3,1,0,3,1,2,3,0,263,0,1202,2,7,22,13,11,2,12,9,2214
3,1,1,2,2,0,-1,0,263,0,1747,3,2,3,42,11,2,7,7,2189
1,1,1,2,0,0,-1,1,157,3,1880,3,4,16,49,13,0,13,14,4021
1,1,2,0,2,1,-1,1,280,1,51,1,5,22,47,2,2,15,13,2819
1,0,3,2,2,1,-1,2,95,2,92,1,2,8,0,3,2,0,0,897
3,0,2,3,0,1,-1,1,280,2,81,3,1,19,18,17,2,0,0,1354
2,0,3,3,2,0,-1,2,59,3,1886,3,6,0,3,5,2,6,4,1885
1,0,1,3,3,2,4,1,109,1,9489,3,5,23,18,6,2,3,5,942
1,1,1,0,1,0,-1,0,288,2,69,3,1,2,6,9,0,13,6,1156
3,0,0,1,2,1,-1,0,284,1,9,3,5,2,5,21,0,4,6,1491
3,0,3,1,1,1,-1,0,97,1,25,2,1,15,34,21,0,7,0,1238
3,0,3,3,2,1,-1,0,262,0,61,3,7,11,13,22,1,10,9,1712
3,1,2,3,1,2,2,0,110,1,5508,1,2,11,34,15,2,9,12,2479
1,1,2,3,3,2,3,2,180,3,5986,0,2,16,16,22,2,9,5,4724
2,1,1,3,3,2,4,2,177,1,8613,3,2,21,36,14,2,14,15,1221
2,0,3,2,1,0,-1,0,192,3,397,2,4,18,37,13,1,3,5,2213
3,1,2,1,2,0,-1,1,154,2,1492,1,7,19,14,23,2,6,4,2083
3,0,1,0,2,2,3,0,280,1,4508,2,4,20,11,2,2,9,10,1977
